reaction	linear_coefficient
ASPTA	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
ASPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
ATHRDHr	[0.11153286591932372, 0.03491278208880617, 0.05207213896778589, 0.05611141144803391, 0.032628724684102745, 0.042059515258545746]
ATPHs	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
ATPM	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
ATPPRT	[0.016139633126164853, 0.02705550994700421, 0.01889314130056133, 0.03968227562111614, 0.00916693593152344, 0.023941259389245458]
ATPS4rpp	[0.0011641352458333998, 0.0025080618418223647, 0.0018407930134415114, 0.002629240588006198, 0.0011724853179441227, 0.0013934621244956682]
BALAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
BTS4	[0.026064630954877113, 0.047935298781318456, 0.03791868988947645, 0.045342239907272756, 0.02388185518924537, 0.0450693979142673]
BUTSO3tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
BUTtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CA2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CAT	[0.01444082856334749, 0.02705550994700421, 0.022084366480008038, 0.03968227562111614, 0.005943505042411779, 0.023941259389245458]
CAt1pp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
CBPS	[0.01444082856334749, 0.02705550994700421, 0.015056362935959371, 0.03968227562111614, 0.003575095609297907, 0.023941259389245458]
CD2t3pp	[0.17871982115146995, 0.34229975224300524, 0.1488685759947439, 0.2982258252809436, 0.08457127813596836, 0.3562912645158765]
CD2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CDPMEK	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.023830553901885505, 0.0450693979142673]
CGLYtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CHLt2pp	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
CHLtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CHORM	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.012834977977753952, 0.023941259389245458]
CHORS	[0.04482800387392296, 0.34229975224300524, 0.1488685759947439, 0.2982258252809436, 0.032628724684102745, 0.3562912645158765]
CHRPL	[0.5729572638171808, 0.6404661237691404, 0.8122171046124813, 0.482069524810748, 0.4875685409914058, 0.5795302720896346]
CITt1pp	[0.04306798112866173, 0.0450680715367013, 0.05802828061950131, 0.2982258252809436, 0.024608623426843487, 0.0450693979142673]
CITt2pp	[0.4205392940775579, 0.5075695094332837, 0.3522178293186477, 0.482069524810748, 0.4647138174725849, 0.6938477911727265]
CITtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CLt4	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
CLtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CMPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CO2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CO2tpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
COBALT2t1pp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
COBALT2t2pp	[0.04482800387392296, 0.34229975224300524, 0.1488685759947439, 0.2982258252809436, 0.08234822235037412, 0.3562912645158765]
COBALT2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
COtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
COtpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
CPPPGO2	[0.022176286590291545, 0.030694042442541272, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.024021977512089072]
CRNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CS	[0.0036358193620046105, 0.00529318786577868, 0.0054583269000662155, 0.009458471321171807, 0.0031475848812990126, 0.004287301111562902]
CSNt2pp	[0.16785359376768322, 0.05432656303583953, 0.1488685759947439, 0.05334335047038985, 0.017356935556755094, 0.3562912645158765]
CSNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CTPS2	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
CTPS3	[0.12314901603804786, 0.34229975224300524, 0.18258350460813508, 0.2982258252809436, 0.13088779040736856, 0.05103839412067416]
CU1abcpp	[0.14479729580476103, 0.34229975224300524, 0.18258350460813508, 0.2982258252809436, 0.12907514492065322, 0.3562912645158765]
CU1Opp	[0.017478780867124486, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.012946130767033662, 0.023941259389245458]
CU2abcpp	[0.11153286591932372, 0.052362449218491654, 0.05933156723858833, 0.05978868953512308, 0.032628724684102745, 0.3562912645158765]
CU2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CU2tpp	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
Cuabcpp	[0.4196898917961493, 0.6962002216408284, 0.6642636227241638, 0.482069524810748, 0.2296171179314331, 0.6782036540922654]
CUtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CYANtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CYNTtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CYOX	[0.0036358193620046105, 0.0034111752690916468, 0.0054583269000662155, 0.007902699822787925, 0.002985130804659433, 0.003656313663255009]
CYSabcpp	[0.022176286590291545, 0.02705550994700421, 0.03369214356402603, 0.03968227562111614, 0.01279222690495406, 0.023941259389245458]
CYSDtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CYSS	[0.0021665829833517544, 0.00529318786577868, 0.0054583269000662155, 0.004871976124637508, 0.0026003711494604286, 0.023941259389245458]
CYSt1pp	[0.012719067182113674, 0.02705550994700421, 0.00989193745471737, 0.03968227562111614, 0.004336064705135938, 0.023941259389245458]
CYSt2pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.013091484414553288, 0.023941259389245458]
CYStex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CYTCS	[0.11153286591932372, 0.34229975224300524, 0.1488685759947439, 0.2982258252809436, 0.08457127813596836, 0.04649093285528278]
CYTDtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
CYTK1	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.2982258252809436, 0.15460608559674718, 0.3562912645158765]
CYTK2	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.2982258252809436, 0.15460608559674718, 0.3562912645158765]
D_LACtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DAAD	[0.17630935521774257, 0.34229975224300524, 0.18258350460813508, 0.2982258252809436, 0.09598581457353884, 0.3562912645158765]
DADK	[0.02597280368121131, 0.02705550994700421, 0.03674938600693108, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
DAGK120	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
DAGK140	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
DAGK141	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
DAGK160	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
DAGK180	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
DAGK181	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DALAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DAMPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DAPDC	[0.030311642361920528, 0.04578803608711178, 0.051743272250820004, 0.052595771958179424, 0.025506395955641168, 0.044685003261849855]
DAPE	[0.11153286591932372, 0.04806792383007828, 0.06325360734462589, 0.06277900358396483, 0.032628724684102745, 0.04642565829166472]
DAPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DASYN120	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DASYN140	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DASYN141	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DASYN160	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DASYN161a	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DASYN180	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DASYN181	[0.026936990054702244, 0.03180556666071885, 0.04727312094983931, 0.03968227562111614, 0.02155619682893139, 0.03353030561245284]
DATPHs	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DB4PS	[0.03292106738859044, 0.34229975224300524, 0.05802828061950131, 0.2982258252809436, 0.03220121395610385, 0.3562912645158765]
DBTS	[0.4983705607821319, 0.6036153066494462, 0.8122171046124813, 0.4858276221964545, 0.4647138174725849, 0.5795302720896346]
DCAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DCMPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DCTPD	[0.12314901603804786, 0.34229975224300524, 0.18258350460813508, 0.2982258252809436, 0.13088779040736856, 0.05103839412067416]
DDCAtexi	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DDGLCNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DDPA	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.020136861211975058, 0.023941259389245458]
DDPGALA	[0.022176286590291545, 0.04689324482677698, 0.03294757294047079, 0.0585157855818999, 0.017356935556755094, 0.034059754850688205]
DGK1	[0.024924442306860056, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.019512695549096674, 0.032188550693637207]
DGMPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DGSNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DHAD1	[0.022176286590291545, 0.030694042442541272, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
DHAD2	[0.022176286590291545, 0.030694042442541272, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
DHAPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DHAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DHDPRy	[0.030311642361920528, 0.06298508407630236, 0.041901631239396574, 0.05544465223444081, 0.02943949465323099, 0.05168388702756384]
DHDPS	[0.022176286590291545, 0.038708384674742094, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.03434986402232401]
DHFR	[0.22749540801362256, 0.34229975224300524, 0.2364445646978807, 0.38561169191094735, 0.17037268124534638, 0.3562912645158765]
DHFS	[0.022176286590291545, 0.0328097277441861, 0.03674938600693108, 0.03968227562111614, 0.023531296392286273, 0.03445140223239655]
DHNPA2	[0.5202713655514261, 0.4411117290475869, 0.5330823434011065, 0.3962798393284368, 0.22955726642951327, 0.4437156633883287]
DHORD2	[0.0344362174040762, 0.057932701266404284, 0.0420112534783852, 0.2982258252809436, 0.08020211849581967, 0.05194498528203606]
DHORTS	[0.19320557357225046, 0.34229975224300524, 0.2364445646978807, 0.2982258252809436, 0.14494434314397217, 0.3562912645158765]
DHPPDA2	[0.14750620037790224, 0.34229975224300524, 0.20912426669215944, 0.2982258252809436, 0.12668108484385943, 0.3562912645158765]
DHPS2	[0.1918664258312908, 0.34229975224300524, 0.2245810023895559, 0.2982258252809436, 0.12175616125731216, 0.3562912645158765]
DHPS3	[0.1918664258312908, 0.34229975224300524, 0.2245810023895559, 0.2982258252809436, 0.12175616125731216, 0.3562912645158765]
DHPTDCs	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DHPTPE	[0.5202713655514261, 0.4411117290475869, 0.5330823434011065, 0.3962798393284368, 0.22955726642951327, 0.4437156633883287]
DHQS	[0.02597280368121131, 0.0493562814466023, 0.04621343930628258, 0.28450674934064935, 0.017356935556755094, 0.0450693979142673]
DHQTi	[0.1939325394887714, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.1588469920184962, 0.3562912645158765]
DIMPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DINStex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
DLACt2pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.012834977977753952, 0.023941259389245458]
DM_4HBA	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DM_5DRIB	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DM_AMOB	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DM_BIOMASS	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DM_BV	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
DM_HMFURN	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
