reaction	linear_coefficient
MTHF	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
MTHFD	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MTHFR2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
N2Otex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
N2Otpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
NACtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NADDP	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.039579769199756594, 0.030785466041223723]
NADH16pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
NADH5	[0.23867774189321067, 0.25366879118155194, 0.22532060790552813, 0.3586250546533772, 0.26491943744658364]
NADHQNa	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
NADK	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NADPHQR2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
NADS1	[0.028992845024147576, 0.024263594128774598, 0.03183271885070228, 0.03647384245839658, 0.022377632410701204]
NADTRHD	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
NAMNPP	[0.20455121838194804, 0.16906594225950036, 0.17291642489338752, 0.3586250546533772, 0.1834874516545625]
NAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NAtpp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
NDPK1	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NDPK2	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NDPK3	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NDPK4	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NDPK5	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NDPK6	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NDPK7	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NDPK8	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NADPK10	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.2396959365550161]
NH4tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NH4tpp	[0.028992845024147576, 0.018340983411820087, 0.02410592418558468, 0.03442272512388536, 0.01781078752505768]
NHFRBO	[0.030300149028549342, 0.021987776121796705, 0.028528343977436744, 0.03647384245839658, 0.1834874516545625]
NI2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NI2tpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
biomass	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
NMNAT	[0.22481454844562684, 0.25366879118155194, 0.1756530877840215, 0.6114066452773674, 0.26491943744658364]
NMNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NNAM	[0.03715259211928, 0.02117470428781537, 0.02410592418558468, 0.043786073306333134, 0.02476690887405113]
NNATr	[0.22481454844562684, 0.25366879118155194, 0.1756530877840215, 0.6114066452773674, 0.26491943744658364]
NNDPR	[0.03369244758831699, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
NO2R	[0.028992845024147576, 0.02117470428781537, 0.024219555596438517, 0.03647384245839658, 0.022199100305048656]
NO2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NO3tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NOR	[0.028992845024147576, 0.02117470428781537, 0.024219555596438517, 0.03647384245839658, 0.022199100305048656]
NOtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
NOtpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
NT14	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD10	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD11	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD13	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD2	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD3	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD4	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD5	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD6	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD7	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD8	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTD9	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTP1	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTP10	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTP3	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTP5	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTPP10	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTPP11	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTPP2	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTPP4	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
NTPP9	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
O2Stex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
O2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
O2tpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
OAAt1pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OAAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
OCBT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OCDCAtexi	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
OCDCEAtexi	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
OCTAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
OCTDPS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OHPBAT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OHPHM	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
OMBZLM	[0.20455121838194804, 0.18997330648023097, 0.029197952982591875, 0.2583652033459364, 0.26491943744658364]
OMCDC	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OMMBLHX	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OMPDC	[0.036655054997180754, 0.02138454725247726, 0.0301878097728212, 0.049173599799003084, 0.022199100305048656]
OMPHHX	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OPHBDC	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
OPHHX	[0.028992845024147576, 0.02117470428781537, 0.026621413984494965, 0.039579769199756594, 0.024903006900444478]
ORNabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
ORNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
OROTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
ORPT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.18608843615896875]
P3H5CD	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
P3H5CR	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
P5CD	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
P5CR	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PA120abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PA140abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PA141abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PA160abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pa161abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PA180abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pa181abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PACALDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PANTS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PAPPT3	[0.03391860082563483, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.026657159240625432]
PDH	[0.0013751499755971105, 0.001135250889186036, 0.001394622551150608, 0.0018670837510669281, 0.0006321921936303811]
PDX5POi	[0.23867774189321067, 0.49280790862562024, 0.4749100862183511, 0.49596376476331117, 0.26491943744658364]
PDX5PS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PDXS	[0.23867774189321067, 0.49280790862562024, 0.4749100862183511, 0.49596376476331117, 0.26491943744658364]
PE120abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PE140abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PE141abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PE141babcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PE160abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pe161abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PE180abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pe181abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PEAMNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PERD	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PG120abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PG140abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PG141abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PG160abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pg161abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PG180abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pg181abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PGAMT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PGCD	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PGI	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PGK	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PGL	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PGLYCP	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PGM	[0.028992845024147576, 0.022645843979236094, 0.17291642489338752, 0.03647384245839658, 0.022199100305048656]
PGMT1	[0.03265214269665491, 0.02117470428781537, 0.024321452618962125, 0.040069544335453865, 0.022199100305048656]
PGMT2	[0.03265214269665491, 0.02117470428781537, 0.024321452618962125, 0.040069544335453865, 0.022199100305048656]
PGP120abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PGP140abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PGP141abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PGP160abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pgp161abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PGP180abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
pgp181abcpp	[0.028992845024147576, 0.02117470428781537, 0.021133531485723573, 0.03647384245839658, 0.022199100305048656]
PGPP120	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP120pp	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP140	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP140pp	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP141	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP141pp	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP160	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP160pp	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP161a	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP161app	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP180	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP180pp	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP181	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGPP181pp	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
PGSA120	[0.23031007211245047, 0.25366879118155194, 0.25861182083574075, 0.3586250546533772, 0.26491943744658364]
PGSA140	[0.23031007211245047, 0.25366879118155194, 0.25861182083574075, 0.3586250546533772, 0.26491943744658364]
PGSA141	[0.23031007211245047, 0.25366879118155194, 0.25861182083574075, 0.3586250546533772, 0.26491943744658364]
PGSA160	[0.23031007211245047, 0.25366879118155194, 0.25861182083574075, 0.3586250546533772, 0.26491943744658364]
PGSA161a	[0.23031007211245047, 0.25366879118155194, 0.25861182083574075, 0.3586250546533772, 0.26491943744658364]
PGSA180	[0.23031007211245047, 0.25366879118155194, 0.25861182083574075, 0.3586250546533772, 0.26491943744658364]
PGSA181	[0.23031007211245047, 0.25366879118155194, 0.25861182083574075, 0.3586250546533772, 0.26491943744658364]
PHEabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
PHEMEFErel	[0.20455121838194804, 0.18997330648023097, 0.1756530877840215, 0.3586250546533772, 0.022199100305048656]
PHEMEtpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PHEt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
PHEt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PHETA1	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PHEtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PIt2rpp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PItex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PLIPA1A120pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1A140pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1A141pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1A160pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1A161a	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1A180pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1A181pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1E120pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1E140pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1E141pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1E160pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1E161a	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1E180pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1E181pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1G120pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1G140pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1G141pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1G160pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1G161a	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1G180pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PLIPA1G181pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PMCOAS	[0.20455121838194804, 0.16906594225950036, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PMDPHT	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PMPK	[0.20455121838194804, 0.18997330648023097, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PNTK	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PNTOtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PPA	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PPA2	[0.031069070035430007, 0.19141282991837963, 0.1756530877840215, 0.043209867264336344, 0.027806431463502614]
PPAKr	[0.028992845024147576, 0.018340983411820087, 0.02410592418558468, 0.03647384245839658, 0.018158593592507353]
PPALtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PPAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PPBNGS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PPC	[0.02835523118761588, 0.01816275670043025, 0.02410592418558468, 0.03647384245839658, 0.01781078752505768]
PPCDC	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PPGPPDP	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PPK2r	[0.20455121838194804, 0.02416762589956468, 0.17291642489338752, 0.3586250546533772, 0.1834874516545625]
PPKr	[0.20455121838194804, 0.02416762589956468, 0.17291642489338752, 0.3586250546533772, 0.1834874516545625]
PPNCL2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PPND	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PPNDH	[0.028992845024147576, 0.02105551332375757, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PPPGO	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PPPGO3	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PPPNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PPS	[0.0014656112705242479, 0.001738479758505477, 0.004204069029301479, 0.0018670837510669281, 0.0017360984077097758]
PPTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PRAGSr	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PRAIi	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PRAIS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PRAMPC	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PRASCSi	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PRATPP	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PRFGS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PRMICI	[0.028992845024147576, 0.02327649234261551, 0.029896675422753753, 0.3201921116521916, 0.022861536504544228]
PROabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
PROD2	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PROGLYtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PROHX	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
PROt1pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PROt2rpp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
PROtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PRPPS	[0.028992845024147576, 0.02117470428781537, 0.006416690089814083, 0.03278053790419451, 0.022199100305048656]
PSCLYStex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PSCVT	[0.03726566873793893, 0.19141282991837963, 0.1756530877840215, 0.3586250546533772, 0.1834874516545625]
PSD120	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSD140	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSD141	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSD160	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSD161a	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSD180	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSD181	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSERT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
PSERtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
PSP_L	[0.224271780676064, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
PSSA120	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
